per_idx	cat_idx	dt_idx	et_idx	geo_idx	is_adj	val
339	6	1	0	2	1	216
339	6	1	0	2	0	202.6
339	6	1	0	3	1	173
339	6	1	0	3	0	154.7
339	6	1	0	4	1	387
339	6	1	0	4	0	378.4
339	6	1	0	5	1	308
339	6	1	0	5	0	298.4
339	6	2	0	1	1	622
339	6	2	0	1	0	582.5
339	6	2	0	2	1	150
339	6	2	0	2	0	136.6
339	6	2	0	3	1	97
339	6	2	0	3	0	84.2
339	6	2	0	4	1	235
339	6	2	0	4	0	226.7
339	6	2	0	5	1	140
339	6	2	0	5	0	135.1
339	6	3	0	1	1	412
339	6	3	0	1	0	402.2
339	7	1	0	1	1	1694
339	7	1	0	2	1	280
339	7	1	0	3	1	378
339	7	1	0	4	1	628
339	7	1	0	5	1	408
339	7	2	0	1	1	1147
339	7	2	0	2	1	234
339	7	2	0	3	1	235
339	7	2	0	4	1	438
339	7	2	0	5	1	240
339	7	3	0	1	1	504
339	8	1	0	1	0	126.4
339	8	1	0	2	0	20.7
339	8	1	0	3	0	24.7
339	8	1	0	4	0	48.9
339	8	1	0	5	0	32.1
339	8	2	0	1	0	81.7
339	8	2	0	2	0	17.1
339	8	2	0	3	0	14.6
339	8	2	0	4	0	32.4
339	8	2	0	5	0	17.6
339	8	3	0	1	0	41.1
340	1	1	0	1	1	1601
340	1	1	0	2	1	287
340	1	1	0	3	1	298
340	1	1	0	4	1	604
340	1	1	0	5	1	412
340	1	2	0	1	1	1057
340	1	3	0	1	1	447
340	2	1	0	1	0	157.9
340	2	1	0	2	0	28.5
340	2	1	0	3	0	31.6
340	2	1	0	4	0	58.1
340	2	1	0	5	0	39.8
340	2	2	0	1	0	107.6
340	2	2	0	2	0	20.5
340	2	2	0	3	0	20.3
340	2	2	0	4	0	42.4
340	2	2	0	5	0	24.4
340	2	3	0	1	0	41.3
340	3	1	0	1	0	211.5
340	3	1	0	2	0	40.7
340	3	1	0	3	0	27.3
340	3	1	0	4	0	90.4
340	3	1	0	5	0	53.2
340	3	2	0	1	0	103
340	3	2	0	2	0	24.9
340	3	2	0	3	0	11.9
340	3	2	0	4	0	46.5
340	3	2	0	5	0	19.7
340	3	3	0	1	0	95.1
340	4	1	0	1	1	1614
340	4	1	0	2	1	258
340	4	1	0	3	1	290
340	4	1	0	4	1	662
340	4	1	0	5	1	404
340	4	2	0	1	1	1181
340	4	2	0	2	1	207
340	4	2	0	3	1	213
340	4	2	0	4	1	491
340	4	2	0	5	1	270
340	4	3	0	1	1	371
340	5	1	0	1	0	159.3
340	5	1	0	2	0	26.1
340	5	1	0	3	0	28.2
340	5	1	0	4	0	65.5
340	5	1	0	5	0	39.6
340	5	2	0	1	0	118.3
340	5	2	0	2	0	20.9
340	5	2	0	3	0	21.5
340	5	2	0	4	0	49.5
340	5	2	0	5	0	26.4
340	5	3	0	1	0	34.7
340	6	1	0	1	1	1079
340	6	1	0	1	0	1054.1
340	6	1	0	2	1	217
340	6	1	0	2	0	206.5
340	6	1	0	3	1	172
340	6	1	0	3	0	161.2
340	6	1	0	4	1	386
340	6	1	0	4	0	388.7
340	6	1	0	5	1	304
340	6	1	0	5	0	297.6
340	6	2	0	1	1	627
340	6	2	0	1	0	610.9
340	6	2	0	2	1	151
340	6	2	0	2	0	141.5
340	6	2	0	3	1	97
340	6	2	0	3	0	90.6
340	6	2	0	4	1	237
340	6	2	0	4	0	238.3
340	6	2	0	5	1	142
340	6	2	0	5	0	140.4
340	6	3	0	1	1	401
340	6	3	0	1	0	393.5
340	7	1	0	1	1	1735
340	7	1	0	2	1	274
340	7	1	0	3	1	293
340	7	1	0	4	1	687
340	7	1	0	5	1	481
340	7	2	0	1	1	1157
340	7	2	0	2	1	201
340	7	2	0	3	1	222
340	7	2	0	4	1	471
340	7	2	0	5	1	263
340	7	3	0	1	1	509
340	8	1	0	1	0	135.6
340	8	1	0	2	0	21.5
340	8	1	0	3	0	21.5
340	8	1	0	4	0	53.8
340	8	1	0	5	0	38.9
340	8	2	0	1	0	88.5
340	8	2	0	2	0	15.7
340	8	2	0	3	0	15.2
340	8	2	0	4	0	37.1
340	8	2	0	5	0	20.5
340	8	3	0	1	0	41.2
341	1	1	0	1	1	1500
341	1	1	0	2	1	267
341	1	1	0	3	1	278
341	1	1	0	4	1	576
341	1	1	0	5	1	379
341	1	2	0	1	1	1006
341	1	3	0	1	1	403
341	2	1	0	1	0	137.3
341	2	1	0	2	0	25.9
341	2	1	0	3	0	28
341	2	1	0	4	0	49.6
341	2	1	0	5	0	33.9
341	2	2	0	1	0	96.6
341	2	2	0	2	0	19.2
341	2	2	0	3	0	18.5
341	2	2	0	4	0	38.2
341	2	2	0	5	0	20.8
341	2	3	0	1	0	32.6
341	3	1	0	1	0	194.2
341	3	1	0	2	0	39.1
341	3	1	0	3	0	23
341	3	1	0	4	0	82.8
341	3	1	0	5	0	49.2
341	3	2	0	1	0	93.8
341	3	2	0	2	0	25.1
341	3	2	0	3	0	9.8
341	3	2	0	4	0	41.6
341	3	2	0	5	0	17.3
341	3	3	0	1	0	87.9
341	4	1	0	1	1	1628
341	4	1	0	2	1	302
341	4	1	0	3	1	306
341	4	1	0	4	1	629
341	4	1	0	5	1	391
341	4	2	0	1	1	1141
341	4	2	0	2	1	204
341	4	2	0	3	1	194
341	4	2	0	4	1	492
341	4	2	0	5	1	251
341	4	3	0	1	1	419
341	5	1	0	1	0	158
341	5	1	0	2	0	28.4
341	5	1	0	3	0	32.3
341	5	1	0	4	0	59.9
341	5	1	0	5	0	37.4
341	5	2	0	1	0	114.1
341	5	2	0	2	0	20.7
341	5	2	0	3	0	21.2
341	5	2	0	4	0	47.8
341	5	2	0	5	0	24.4
341	5	3	0	1	0	37.7
341	6	1	0	1	1	1070
341	6	1	0	1	0	1077.1
341	6	1	0	2	1	220
341	6	1	0	2	0	214.2
341	6	1	0	3	1	172
341	6	1	0	3	0	171.8
341	6	1	0	4	1	382
341	6	1	0	4	0	391.4
341	6	1	0	5	1	296
341	6	1	0	5	0	299.8
341	6	2	0	1	1	627
341	6	2	0	1	0	634.9
341	6	2	0	2	1	152
341	6	2	0	2	0	148.5
341	6	2	0	3	1	97
341	6	2	0	3	0	96.9
341	6	2	0	4	1	238
341	6	2	0	4	0	246.1
341	6	2	0	5	1	140
341	6	2	0	5	0	143.4
341	6	3	0	1	1	392
341	6	3	0	1	0	391.6
341	7	1	0	1	1	1713
341	7	1	0	2	1	279
341	7	1	0	3	1	300
341	7	1	0	4	1	683
341	7	1	0	5	1	451
341	7	2	0	1	1	1165
341	7	2	0	2	1	199
341	7	2	0	3	1	209
341	7	2	0	4	1	492
341	7	2	0	5	1	265
341	7	3	0	1	1	480
341	8	1	0	1	0	131.4
341	8	1	0	2	0	20.7
341	8	1	0	3	0	21.3
341	8	1	0	4	0	55.6
341	8	1	0	5	0	33.7
341	8	2	0	1	0	89.1
341	8	2	0	2	0	14
341	8	2	0	3	0	14.8
341	8	2	0	4	0	39.3
341	8	2	0	5	0	20.9
341	8	3	0	1	0	37.2
342	1	1	0	1	1	1522
342	1	1	0	2	1	272
342	1	1	0	3	1	268
342	1	1	0	4	1	587
342	1	1	0	5	1	395
342	1	2	0	1	1	1015
342	1	3	0	1	1	421
342	2	1	0	1	0	157.5
342	2	1	0	2	0	28.6
342	2	1	0	3	0	29.3
342	2	1	0	4	0	58.1
342	2	1	0	5	0	41.6
342	2	2	0	1	0	107.7
342	2	2	0	2	0	21.1
342	2	2	0	3	0	19.8
342	2	2	0	4	0	42.8
342	2	2	0	5	0	24.1
342	2	3	0	1	0	41.1
342	3	1	0	1	0	189.5
342	3	1	0	2	0	39.5
342	3	1	0	3	0	17
342	3	1	0	4	0	85.2
342	3	1	0	5	0	47.7
342	3	2	0	1	0	96
342	3	2	0	2	0	25.6
342	3	2	0	3	0	9
342	3	2	0	4	0	43.5
342	3	2	0	5	0	17.9
342	3	3	0	1	0	82.3
342	4	1	0	1	1	1594
342	4	1	0	2	1	259
342	4	1	0	3	1	293
342	4	1	0	4	1	602
342	4	1	0	5	1	440
342	4	2	0	1	1	1092
342	4	2	0	2	1	192
342	4	2	0	3	1	175
342	4	2	0	4	1	468
342	4	2	0	5	1	257
342	4	3	0	1	1	419
342	5	1	0	1	0	162.9
342	5	1	0	2	0	28
342	5	1	0	3	0	34.9
342	5	1	0	4	0	56.7
342	5	1	0	5	0	43.3
342	5	2	0	1	0	114.1
342	5	2	0	2	0	22.1
342	5	2	0	3	0	22
342	5	2	0	4	0	44.4
342	5	2	0	5	0	25.6
342	5	3	0	1	0	41.3
342	6	1	0	1	1	1060
342	6	1	0	1	0	1087.4
342	6	1	0	2	1	219
342	6	1	0	2	0	218.7
342	6	1	0	3	1	173
342	6	1	0	3	0	180.9
342	6	1	0	4	1	375
342	6	1	0	4	0	386.9
342	6	1	0	5	1	293
342	6	1	0	5	0	300.9
342	6	2	0	1	1	622
342	6	2	0	1	0	646
342	6	2	0	2	1	151
342	6	2	0	2	0	152.7
342	6	2	0	3	1	96
342	6	2	0	3	0	101.6
342	6	2	0	4	1	236
342	6	2	0	4	0	246.4
342	6	2	0	5	1	139
342	6	2	0	5	0	145.3
342	6	3	0	1	1	389
342	6	3	0	1	0	391.9
342	7	1	0	1	1	1635
342	7	1	0	2	1	242
342	7	1	0	3	1	280
342	7	1	0	4	1	656
342	7	1	0	5	1	457
342	7	2	0	1	1	1112
342	7	2	0	2	1	187
342	7	2	0	3	1	186
342	7	2	0	4	1	480
342	7	2	0	5	1	259
342	7	3	0	1	1	426
342	8	1	0	1	0	148.1
342	8	1	0	2	0	21.8
342	8	1	0	3	0	24.9
342	8	1	0	4	0	59.8
342	8	1	0	5	0	41.6
342	8	2	0	1	0	100.3
342	8	2	0	2	0	16.9
342	8	2	0	3	0	16.7
342	8	2	0	4	0	43.1
342	8	2	0	5	0	23.5
342	8	3	0	1	0	39.4
343	1	1	0	1	1	1516
343	1	1	0	2	1	279
343	1	1	0	3	1	266
343	1	1	0	4	1	553
343	1	1	0	5	1	418
343	1	2	0	1	1	996
343	1	3	0	1	1	432
343	2	1	0	1	0	142
343	2	1	0	2	0	27.5
343	2	1	0	3	0	27.3
343	2	1	0	4	0	48.7
343	2	1	0	5	0	38.6
343	2	2	0	1	0	95.8
343	2	2	0	2	0	20.1
343	2	2	0	3	0	18.2
343	2	2	0	4	0	36.3
343	2	2	0	5	0	21.1
343	2	3	0	1	0	38.4
343	3	1	0	1	0	185
343	3	1	0	2	0	38.6
343	3	1	0	3	0	19.5
343	3	1	0	4	0	82.2
343	3	1	0	5	0	44.6
343	3	2	0	1	0	89.5
343	3	2	0	2	0	23.5
343	3	2	0	3	0	8.7
343	3	2	0	4	0	39.7
343	3	2	0	5	0	17.6
343	3	3	0	1	0	84.6
343	4	1	0	1	1	1575
343	4	1	0	2	1	267
343	4	1	0	3	1	244
343	4	1	0	4	1	636
343	4	1	0	5	1	428
343	4	2	0	1	1	1137
343	4	2	0	2	1	210
343	4	2	0	3	1	189
343	4	2	0	4	1	510
343	4	2	0	5	1	228
343	4	3	0	1	1	376
343	5	1	0	1	0	152.4
343	5	1	0	2	0	28.1
343	5	1	0	3	0	26.3
343	5	1	0	4	0	56.9
343	5	1	0	5	0	41.1
343	5	2	0	1	0	111.5
343	5	2	0	2	0	22.4
343	5	2	0	3	0	20.3
343	5	2	0	4	0	46.3
343	5	2	0	5	0	22.6
343	5	3	0	1	0	34.7
343	6	1	0	1	1	1051
343	6	1	0	1	0	1093.3
343	6	1	0	2	1	220
343	6	1	0	2	0	225.2
343	6	1	0	3	1	170
343	6	1	0	3	0	182.6
343	6	1	0	4	1	369
343	6	1	0	4	0	381.8
343	6	1	0	5	1	292
343	6	1	0	5	0	303.7
343	6	2	0	1	1	622
343	6	2	0	1	0	658.3
343	6	2	0	2	1	151
343	6	2	0	2	0	157.1
343	6	2	0	3	1	94
343	6	2	0	3	0	103
343	6	2	0	4	1	239
343	6	2	0	4	0	251.9
343	6	2	0	5	1	138
343	6	2	0	5	0	146.2
343	6	3	0	1	1	380
343	6	3	0	1	0	385.2
343	7	1	0	1	1	1685
343	7	1	0	2	1	262
343	7	1	0	3	1	285
343	7	1	0	4	1	692
343	7	1	0	5	1	446
343	7	2	0	1	1	1127
343	7	2	0	2	1	202
343	7	2	0	3	1	215
343	7	2	0	4	1	460
343	7	2	0	5	1	250
343	7	3	0	1	1	488
343	8	1	0	1	0	143.6
343	8	1	0	2	0	21.9
343	8	1	0	3	0	24.6
343	8	1	0	4	0	59.6
343	8	1	0	5	0	37.5
343	8	2	0	1	0	96.6
343	8	2	0	2	0	17.7
343	8	2	0	3	0	18.7
343	8	2	0	4	0	39.1
343	8	2	0	5	0	21
343	8	3	0	1	0	41.4
344	1	1	0	1	1	1511
344	1	1	0	2	1	259
344	1	1	0	3	1	252
344	1	1	0	4	1	598
344	1	1	0	5	1	402
344	1	2	0	1	1	1008
344	1	3	0	1	1	418
344	2	1	0	1	0	128.9
344	2	1	0	2	0	23.3
344	2	1	0	3	0	23
344	2	1	0	4	0	48.5
344	2	1	0	5	0	34.1
344	2	2	0	1	0	87.6
344	2	2	0	2	0	16.4
344	2	2	0	3	0	16
344	2	2	0	4	0	35.1
344	2	2	0	5	0	20.1
344	2	3	0	1	0	34.2
344	3	1	0	1	0	177
344	3	1	0	2	0	35.7
344	3	1	0	3	0	15.9
344	3	1	0	4	0	83.1
344	3	1	0	5	0	42.3
344	3	2	0	1	0	88.9
344	3	2	0	2	0	22.1
344	3	2	0	3	0	8.8
344	3	2	0	4	0	40.3
344	3	2	0	5	0	17.7
344	3	3	0	1	0	77
344	4	1	0	1	1	1605
344	4	1	0	2	1	264
344	4	1	0	3	1	290
344	4	1	0	4	1	632
344	4	1	0	5	1	419
344	4	2	0	1	1	1120
344	4	2	0	2	1	195
344	4	2	0	3	1	194
344	4	2	0	4	1	475
344	4	2	0	5	1	256
344	4	3	0	1	1	426
344	5	1	0	1	0	143.6
344	5	1	0	2	0	26.9
344	5	1	0	3	0	28.2
344	5	1	0	4	0	52.7
344	5	1	0	5	0	35.8
344	5	2	0	1	0	100.7
344	5	2	0	2	0	19.9
344	5	2	0	3	0	18.9
344	5	2	0	4	0	40.7
344	5	2	0	5	0	21.3
344	5	3	0	1	0	37.4
344	6	1	0	1	1	1045
344	6	1	0	1	0	1083.3
344	6	1	0	2	1	221
344	6	1	0	2	0	230.8
344	6	1	0	3	1	169
344	6	1	0	3	0	180.9
344	6	1	0	4	1	368
344	6	1	0	4	0	375.4
344	6	1	0	5	1	287
344	6	1	0	5	0	296.1
344	6	2	0	1	1	621
344	6	2	0	1	0	657.7
344	6	2	0	2	1	150
344	6	2	0	2	0	159.6
344	6	2	0	3	1	94
344	6	2	0	3	0	104.6
344	6	2	0	4	1	240
344	6	2	0	4	0	249.3
344	6	2	0	5	1	137
344	6	2	0	5	0	144.1
344	6	3	0	1	1	376
344	6	3	0	1	0	376.9
344	7	1	0	1	1	1624
344	7	1	0	2	1	237
344	7	1	0	3	1	291
344	7	1	0	4	1	638
344	7	1	0	5	1	458
344	7	2	0	1	1	1074
344	7	2	0	2	1	190
344	7	2	0	3	1	176
344	7	2	0	4	1	458
344	7	2	0	5	1	250
344	7	3	0	1	1	481
344	8	1	0	1	0	151.7
344	8	1	0	2	0	20.9
344	8	1	0	3	0	29.4
344	8	1	0	4	0	58.2
344	8	1	0	5	0	43.3
344	8	2	0	1	0	100.1
344	8	2	0	2	0	16.9
344	8	2	0	3	0	17
344	8	2	0	4	0	42.7
344	8	2	0	5	0	23.6
344	8	3	0	1	0	44.8
345	1	1	0	1	1	1514
345	1	1	0	2	1	248
345	1	1	0	3	1	284
345	1	1	0	4	1	577
345	1	1	0	5	1	405
345	1	2	0	1	1	989
345	1	3	0	1	1	440
345	2	1	0	1	0	136.5
345	2	1	0	2	0	24.4
345	2	1	0	3	0	28.2
345	2	1	0	4	0	49.1
345	2	1	0	5	0	34.7
345	2	2	0	1	0	86.6
345	2	2	0	2	0	17.2
345	2	2	0	3	0	16.5
345	2	2	0	4	0	33.8
345	2	2	0	5	0	19
345	2	3	0	1	0	42.1
345	3	1	0	1	0	170
345	3	1	0	2	0	36.6
345	3	1	0	3	0	14.3
345	3	1	0	4	0	77.6
345	3	1	0	5	0	41.4
345	3	2	0	1	0	82.4
345	3	2	0	2	0	22
345	3	2	0	3	0	8.6
345	3	2	0	4	0	35
345	3	2	0	5	0	16.7
345	3	3	0	1	0	75.6
345	4	1	0	1	1	1695
345	4	1	0	2	1	263
345	4	1	0	3	1	310
345	4	1	0	4	1	706
345	4	1	0	5	1	416
345	4	2	0	1	1	1232
345	4	2	0	2	1	206
345	4	2	0	3	1	218
345	4	2	0	4	1	556
345	4	2	0	5	1	252
345	4	3	0	1	1	414
345	5	1	0	1	0	152
345	5	1	0	2	0	24.5
345	5	1	0	3	0	30.5
345	5	1	0	4	0	61.2
345	5	1	0	5	0	35.8
345	5	2	0	1	0	109.1
345	5	2	0	2	0	19.4
345	5	2	0	3	0	21.6
345	5	2	0	4	0	47.4
345	5	2	0	5	0	20.7
345	5	3	0	1	0	38.8
345	6	1	0	1	1	1048
345	6	1	0	1	0	1088.6
345	6	1	0	2	1	223
345	6	1	0	2	0	233.9
345	6	1	0	3	1	170
345	6	1	0	3	0	182.4
345	6	1	0	4	1	368
345	6	1	0	4	0	376.6
345	6	1	0	5	1	287
345	6	1	0	5	0	295.7
345	6	2	0	1	1	628
345	6	2	0	1	0	662.4
345	6	2	0	2	1	151
345	6	2	0	2	0	161.3
345	6	2	0	3	1	95
345	6	2	0	3	0	105
345	6	2	0	4	1	244
345	6	2	0	4	0	253
345	6	2	0	5	1	138
345	6	2	0	5	0	143
345	6	3	0	1	1	375
345	6	3	0	1	0	380.1
345	7	1	0	1	1	1587
345	7	1	0	2	1	234
345	7	1	0	3	1	297
345	7	1	0	4	1	646
345	7	1	0	5	1	410
345	7	2	0	1	1	1109
345	7	2	0	2	1	189
345	7	2	0	3	1	209
345	7	2	0	4	1	478
345	7	2	0	5	1	233
345	7	3	0	1	1	408
345	8	1	0	1	0	143.5
345	8	1	0	2	0	21
345	8	1	0	3	0	29.2
345	8	1	0	4	0	58.2
345	8	1	0	5	0	35
345	8	2	0	1	0	103.8
345	8	2	0	2	0	17.4
345	8	2	0	3	0	21.7
345	8	2	0	4	0	43.4
345	8	2	0	5	0	21.3
345	8	3	0	1	0	33.7
346	1	1	0	1	1	1447
346	1	1	0	2	1	244
346	1	1	0	3	1	279
346	1	1	0	4	1	554
346	1	1	0	5	1	370
346	1	2	0	1	1	960
346	1	3	0	1	1	409
346	2	1	0	1	0	124
346	2	1	0	2	0	22.5
346	2	1	0	3	0	26.4
346	2	1	0	4	0	45.1
346	2	1	0	5	0	30
346	2	2	0	1	0	81.7
346	2	2	0	2	0	16.1
346	2	2	0	3	0	15.6
346	2	2	0	4	0	32.4
346	2	2	0	5	0	17.5
346	2	3	0	1	0	35.1
346	3	1	0	1	0	161.2
346	3	1	0	2	0	35.9
346	3	1	0	3	0	15.6
346	3	1	0	4	0	71.8
346	3	1	0	5	0	37.8
346	3	2	0	1	0	79
346	3	2	0	2	0	22.6
346	3	2	0	3	0	8
346	3	2	0	4	0	33.3
346	3	2	0	5	0	15.2
346	3	3	0	1	0	71.2
346	4	1	0	1	1	1515
346	4	1	0	2	1	264
346	4	1	0	3	1	248
346	4	1	0	4	1	612
346	4	1	0	5	1	391
346	4	2	0	1	1	1090
346	4	2	0	2	1	199
346	4	2	0	3	1	183
346	4	2	0	4	1	463
346	4	2	0	5	1	245
346	4	3	0	1	1	361
346	5	1	0	1	0	139.1
346	5	1	0	2	0	25.1
346	5	1	0	3	0	25.1
346	5	1	0	4	0	54.3
346	5	1	0	5	0	34.6
346	5	2	0	1	0	96.6
346	5	2	0	2	0	18.5
346	5	2	0	3	0	17.8
346	5	2	0	4	0	39.2
346	5	2	0	5	0	21.1
346	5	3	0	1	0	36.5
346	6	1	0	1	1	1041
346	6	1	0	1	0	1077.1
346	6	1	0	2	1	224
346	6	1	0	2	0	237.5
346	6	1	0	3	1	167
346	6	1	0	3	0	178.1
346	6	1	0	4	1	368
346	6	1	0	4	0	373.7
346	6	1	0	5	1	282
346	6	1	0	5	0	287.8
346	6	2	0	1	1	625
346	6	2	0	1	0	651.4
346	6	2	0	2	1	152
346	6	2	0	2	0	162
346	6	2	0	3	1	96
346	6	2	0	3	0	104.3
346	6	2	0	4	1	244
346	6	2	0	4	0	249.4
346	6	2	0	5	1	133
346	6	2	0	5	0	135.7
346	6	3	0	1	1	373
346	6	3	0	1	0	381.5
346	7	1	0	1	1	1577
346	7	1	0	2	1	234
346	7	1	0	3	1	283
346	7	1	0	4	1	613
346	7	1	0	5	1	447
346	7	2	0	1	1	1118
346	7	2	0	2	1	184
346	7	2	0	3	1	174
346	7	2	0	4	1	458
346	7	2	0	5	1	302
346	7	3	0	1	1	377
346	8	1	0	1	0	149.2
346	8	1	0	2	0	22.2
346	8	1	0	3	0	29.1
346	8	1	0	4	0	55.6
346	8	1	0	5	0	42.3
346	8	2	0	1	0	106.4
346	8	2	0	2	0	18.2
346	8	2	0	3	0	18.5
346	8	2	0	4	0	41.5
346	8	2	0	5	0	28.3
346	8	3	0	1	0	35
347	1	1	0	1	1	1457
347	1	1	0	2	1	270
347	1	1	0	3	1	267
347	1	1	0	4	1	542
347	1	1	0	5	1	378
347	1	2	0	1	1	973
347	1	3	0	1	1	401
347	2	1	0	1	0	102.2
347	2	1	0	2	0	19.4
347	2	1	0	3	0	19.3
347	2	1	0	4	0	38.3
347	2	1	0	5	0	25.3
347	2	2	0	1	0	65.5
347	2	2	0	2	0	13.4
347	2	2	0	3	0	11.7
347	2	2	0	4	0	25.9
347	2	2	0	5	0	14.6
347	2	3	0	1	0	30.6
347	3	1	0	1	0	146.1
347	3	1	0	2	0	33
347	3	1	0	3	0	12
347	3	1	0	4	0	67.1
347	3	1	0	5	0	33.9
347	3	2	0	1	0	74.3
347	3	2	0	2	0	20.1
347	3	2	0	3	0	7
347	3	2	0	4	0	33.6
347	3	2	0	5	0	13.6
347	3	3	0	1	0	61.7
347	4	1	0	1	1	1656
347	4	1	0	2	1	263
347	4	1	0	3	1	333
347	4	1	0	4	1	639
347	4	1	0	5	1	421
347	4	2	0	1	1	1112
347	4	2	0	2	1	204
347	4	2	0	3	1	203
347	4	2	0	4	1	463
347	4	2	0	5	1	242
347	4	3	0	1	1	492
347	5	1	0	1	0	118.8
347	5	1	0	2	0	21.9
347	5	1	0	3	0	24.9
347	5	1	0	4	0	44.5
347	5	1	0	5	0	27.4
347	5	2	0	1	0	79.3
347	5	2	0	2	0	16.3
347	5	2	0	3	0	14.9
347	5	2	0	4	0	31.9
347	5	2	0	5	0	16.2
347	5	3	0	1	0	35.6
347	6	1	0	1	1	1042
347	6	1	0	1	0	1061
347	6	1	0	2	1	224
347	6	1	0	2	0	235.9
347	6	1	0	3	1	170
347	6	1	0	3	0	177.8
347	6	1	0	4	1	367
347	6	1	0	4	0	365.9
347	6	1	0	5	1	281
347	6	1	0	5	0	281.4
347	6	2	0	1	1	624
347	6	2	0	1	0	636.3
347	6	2	0	2	1	153
347	6	2	0	2	0	160.7
347	6	2	0	3	1	96
347	6	2	0	3	0	100.8
347	6	2	0	4	1	244
347	6	2	0	4	0	243.3
347	6	2	0	5	1	131
347	6	2	0	5	0	131.5
347	6	3	0	1	1	375
347	6	3	0	1	0	382
347	7	1	0	1	1	1578
347	7	1	0	2	1	248
347	7	1	0	3	1	281
347	7	1	0	4	1	620
347	7	1	0	5	1	429
347	7	2	0	1	1	1085
347	7	2	0	2	1	180
347	7	2	0	3	1	189
347	7	2	0	4	1	463
347	7	2	0	5	1	253
347	7	3	0	1	1	423
347	8	1	0	1	0	130.1
347	8	1	0	2	0	22.6
347	8	1	0	3	0	25
347	8	1	0	4	0	49.3
347	8	1	0	5	0	33.2
347	8	2	0	1	0	92.8
347	8	2	0	2	0	16.9
347	8	2	0	3	0	18.3
347	8	2	0	4	0	37.4
347	8	2	0	5	0	20.2
347	8	3	0	1	0	31.9
348	1	1	0	1	1	1345
348	1	1	0	2	1	254
348	1	1	0	3	1	232
348	1	1	0	4	1	479
348	1	1	0	5	1	380
348	1	2	0	1	1	950
348	1	3	0	1	1	314
348	2	1	0	1	0	93.4
348	2	1	0	2	0	17.8
348	2	1	0	3	0	13.9
348	2	1	0	4	0	34.8
348	2	1	0	5	0	26.9
348	2	2	0	1	0	59.7
348	2	2	0	2	0	12.1
348	2	2	0	3	0	8.4
348	2	2	0	4	0	24.7
348	2	2	0	5	0	14.5
348	2	3	0	1	0	27.6
348	3	1	0	1	0	155
348	3	1	0	2	0	36.8
348	3	1	0	3	0	11.9
348	3	1	0	4	0	68.6
348	3	1	0	5	0	37.7
348	3	2	0	1	0	79.3
348	3	2	0	2	0	23.3
348	3	2	0	3	0	6.5
348	3	2	0	4	0	33.8
348	3	2	0	5	0	15.7
348	3	3	0	1	0	64.6
348	4	1	0	1	1	1400
348	4	1	0	2	1	234
348	4	1	0	3	1	269
348	4	1	0	4	1	577
348	4	1	0	5	1	320
348	4	2	0	1	1	1034
348	4	2	0	2	1	178
348	4	2	0	3	1	213
348	4	2	0	4	1	449
348	4	2	0	5	1	194
348	4	3	0	1	1	315
348	5	1	0	1	0	85.4
348	5	1	0	2	0	13.2
348	5	1	0	3	0	13.6
348	5	1	0	4	0	36.7
348	5	1	0	5	0	21.8
348	5	2	0	1	0	61.2
348	5	2	0	2	0	10
348	5	2	0	3	0	9.8
348	5	2	0	4	0	28.8
348	5	2	0	5	0	12.6
348	5	3	0	1	0	20.9
348	6	1	0	1	1	1018
348	6	1	0	1	0	987.3
348	6	1	0	2	1	223
348	6	1	0	2	0	221.7
348	6	1	0	3	1	163
348	6	1	0	3	0	158.7
348	6	1	0	4	1	359
348	6	1	0	4	0	342.5
348	6	1	0	5	1	273
348	6	1	0	5	0	264.4
348	6	2	0	1	1	619
348	6	2	0	1	0	590.6
348	6	2	0	2	1	154
348	6	2	0	2	0	153.3
348	6	2	0	3	1	94
348	6	2	0	3	0	89.3
348	6	2	0	4	1	243
348	6	2	0	4	0	226.6
348	6	2	0	5	1	128
348	6	2	0	5	0	121.4
348	6	3	0	1	1	358
348	6	3	0	1	0	356.9
348	7	1	0	1	1	1632
348	7	1	0	2	1	257
348	7	1	0	3	1	325
348	7	1	0	4	1	624
348	7	1	0	5	1	426
348	7	2	0	1	1	1111
348	7	2	0	2	1	177
348	7	2	0	3	1	220
348	7	2	0	4	1	465
348	7	2	0	5	1	249
348	7	3	0	1	1	457
348	8	1	0	1	0	154.7
348	8	1	0	2	0	26.1
348	8	1	0	3	0	32.5
348	8	1	0	4	0	57.9
348	8	1	0	5	0	38.2
348	8	2	0	1	0	105.6
348	8	2	0	2	0	17
348	8	2	0	3	0	21.2
348	8	2	0	4	0	44.8
348	8	2	0	5	0	22.6
348	8	3	0	1	0	43.1
349	1	1	0	1	1	1244
349	1	1	0	2	1	255
349	1	1	0	3	1	221
349	1	1	0	4	1	422
349	1	1	0	5	1	346
349	1	2	0	1	1	899
349	1	2	0	2	1	181
349	1	2	0	3	1	150
349	1	2	0	4	1	326
349	1	2	0	5	1	242
349	1	3	0	1	1	277
349	2	1	0	1	0	71.7
349	2	1	0	2	0	12.3
349	2	1	0	3	0	8.4
349	2	1	0	4	0	28.9
349	2	1	0	5	0	22.1
349	2	2	0	1	0	50.5
349	2	2	0	2	0	7.9
349	2	2	0	3	0	5.6
349	2	2	0	4	0	21.7
349	2	2	0	5	0	15.3
349	2	3	0	1	0	17.3
349	3	1	0	1	0	148
349	3	1	0	2	0	35.4
349	3	1	0	3	0	11.9
349	3	1	0	4	0	65.9
