date	rate	drate	name	year	month	week
4/2/1971	7.33			1971	4	14
4/9/1971	7.31	-0.02	down	1971	4	15
4/16/1971	7.31	0	no change	1971	4	16
4/23/1971	7.31	0	no change	1971	4	17
4/30/1971	7.29	-0.02	down	1971	4	18
5/7/1971	7.38	0.09	up	1971	5	19
5/14/1971	7.42	0.04	up	1971	5	20
5/21/1971	7.44	0.02	up	1971	5	21
5/28/1971	7.46	0.02	up	1971	5	22
6/4/1971	7.52	0.06	up	1971	6	23
6/11/1971	7.52	0	no change	1971	6	24
6/18/1971	7.54	0.02	up	1971	6	25
6/25/1971	7.54	0	no change	1971	6	26
7/2/1971	7.54	0	no change	1971	7	27
7/9/1971	7.54	0	no change	1971	7	28
7/16/1971	7.6	0.06	up	1971	7	29
7/23/1971	7.65	0.05	up	1971	7	30
7/30/1971	7.69	0.04	up	1971	7	31
8/6/1971	7.66	-0.03	down	1971	8	32
8/13/1971	7.73	0.07	up	1971	8	33
8/20/1971	7.71	-0.02	down	1971	8	34
8/27/1971	7.69	-0.02	down	1971	8	35
9/3/1971	7.71	0.02	up	1971	9	36
9/10/1971	7.67	-0.04	down	1971	9	37
9/17/1971	7.7	0.03	up	1971	9	38
9/24/1971	7.67	-0.03	down	1971	9	39
10/1/1971	7.67	0	no change	1971	10	40
10/8/1971	7.63	-0.04	down	1971	10	41
10/15/1971	7.63	0	no change	1971	10	42
10/22/1971	7.58	-0.05	down	1971	10	43
10/29/1971	7.63	0.05	up	1971	10	44
11/5/1971	7.59	-0.04	down	1971	11	45
11/12/1971	7.56	-0.03	down	1971	11	46
11/19/1971	7.54	-0.02	down	1971	11	47
11/26/1971	7.51	-0.03	down	1971	11	48
12/3/1971	7.49	-0.02	down	1971	12	49
12/10/1971	7.47	-0.02	down	1971	12	50
12/17/1971	7.48	0.01	up	1971	12	51
12/24/1971	7.48	0	no change	1971	12	52
12/31/1971	7.48	0	no change	1971	12	53
1/7/1972	7.46	-0.02	down	1972	1	2
1/14/1972	7.46	0	no change	1972	1	3
1/21/1972	7.43	-0.03	down	1972	1	4
1/28/1972	7.4	-0.03	down	1972	1	5
2/4/1972	7.35	-0.05	down	1972	2	6
2/11/1972	7.33	-0.02	down	1972	2	7
2/18/1972	7.31	-0.02	down	1972	2	8
2/25/1972	7.31	0	no change	1972	2	9
3/3/1972	7.32	0.01	up	1972	3	10
3/10/1972	7.32	0	no change	1972	3	11
3/17/1972	7.31	-0.01	down	1972	3	12
3/24/1972	7.31	0	no change	1972	3	13
3/31/1972	7.23	-0.08	down	1972	3	14
4/7/1972	7.25	0.02	up	1972	4	15
4/14/1972	7.29	0.04	up	1972	4	16
4/21/1972	7.29	0	no change	1972	4	17
4/28/1972	7.33	0.04	up	1972	4	18
5/5/1972	7.33	0	no change	1972	5	19
5/12/1972	7.38	0.05	up	1972	5	20
5/19/1972	7.38	0	no change	1972	5	21
5/26/1972	7.4	0.02	up	1972	5	22
6/2/1972	7.36	-0.04	down	1972	6	23
6/9/1972	7.38	0.02	up	1972	6	24
6/16/1972	7.38	0	no change	1972	6	25
6/23/1972	7.36	-0.02	down	1972	6	26
6/30/1972	7.38	0.02	up	1972	6	27
7/7/1972	7.38	0	no change	1972	7	28
7/14/1972	7.4	0.02	up	1972	7	29
7/21/1972	7.4	0	no change	1972	7	30
7/28/1972	7.4	0	no change	1972	7	31
8/4/1972	7.35	-0.05	down	1972	8	32
8/11/1972	7.41	0.06	up	1972	8	33
8/18/1972	7.42	0.01	up	1972	8	34
8/25/1972	7.42	0	no change	1972	8	35
9/1/1972	7.42	0	no change	1972	9	36
9/8/1972	7.42	0	no change	1972	9	37
9/15/1972	7.42	0	no change	1972	9	38
9/22/1972	7.41	-0.01	down	1972	9	39
9/29/1972	7.43	0.02	up	1972	9	40
10/6/1972	7.41	-0.02	down	1972	10	41
10/13/1972	7.41	0	no change	1972	10	42
10/20/1972	7.44	0.03	up	1972	10	43
10/27/1972	7.42	-0.02	down	1972	10	44
11/3/1972	7.43	0.01	up	1972	11	45
11/10/1972	7.42	-0.01	down	1972	11	46
11/17/1972	7.42	0	no change	1972	11	47
11/24/1972	7.44	0.02	up	1972	11	48
12/1/1972	7.45	0.01	up	1972	12	49
12/8/1972	7.43	-0.02	down	1972	12	50
12/15/1972	7.43	0	no change	1972	12	51
12/22/1972	7.45	0.02	up	1972	12	52
12/29/1972	7.45	0	no change	1972	12	53
1/5/1973	7.44	-0.01	down	1973	1	2
1/12/1973	7.44	0	no change	1973	1	3
1/19/1973	7.44	0	no change	1973	1	4
1/26/1973	7.43	-0.01	down	1973	1	5
2/2/1973	7.43	0	no change	1973	2	6
2/9/1973	7.43	0	no change	1973	2	7
2/16/1973	7.45	0.02	up	1973	2	8
2/23/1973	7.45	0	no change	1973	2	9
3/2/1973	7.45	0	no change	1973	3	10
3/9/1973	7.45	0	no change	1973	3	11
3/16/1973	7.45	0	no change	1973	3	12
3/23/1973	7.45	0	no change	1973	3	13
3/30/1973	7.49	0.04	up	1973	3	14
4/6/1973	7.51	0.02	up	1973	4	15
4/13/1973	7.54	0.03	up	1973	4	16
4/20/1973	7.56	0.02	up	1973	4	17
4/27/1973	7.56	0	no change	1973	4	18
5/4/1973	7.58	0.02	up	1973	5	19
5/11/1973	7.64	0.06	up	1973	5	20
5/18/1973	7.69	0.05	up	1973	5	21
5/24/1973	7.7	0.01	up	1973	5	21
6/1/1973	7.7	0	no change	1973	6	23
6/8/1973	7.73	0.03	up	1973	6	24
6/15/1973	7.73	0	no change	1973	6	25
6/22/1973	7.75	0.02	up	1973	6	26
6/29/1973	7.76	0.01	up	1973	6	27
7/6/1973	7.89	0.13	up	1973	7	28
7/13/1973	8.01	0.12	up	1973	7	29
7/20/1973	8.12	0.11	up	1973	7	30
7/27/1973	8.18	0.06	up	1973	7	31
8/3/1973	8.26	0.08	up	1973	8	32
8/10/1973	8.4	0.14	up	1973	8	33
8/17/1973	8.55	0.15	up	1973	8	34
8/24/1973	8.61	0.06	up	1973	8	35
8/31/1973	8.66	0.05	up	1973	8	36
9/7/1973	8.77	0.11	up	1973	9	37
9/14/1973	8.81	0.04	up	1973	9	38
9/21/1973	8.83	0.02	up	1973	9	39
9/28/1973	8.85	0.02	up	1973	9	40
10/5/1973	8.82	-0.03	down	1973	10	41
10/12/1973	8.83	0.01	up	1973	10	42
10/19/1973	8.75	-0.08	down	1973	10	43
10/26/1973	8.68	-0.07	down	1973	10	44
11/2/1973	8.62	-0.06	down	1973	11	45
11/9/1973	8.59	-0.03	down	1973	11	46
11/16/1973	8.58	-0.01	down	1973	11	47
11/23/1973	8.57	-0.01	down	1973	11	48
11/30/1973	8.55	-0.02	down	1973	11	49
12/7/1973	8.53	-0.02	down	1973	12	50
12/14/1973	8.53	0	no change	1973	12	51
12/21/1973	8.53	0	no change	1973	12	52
12/28/1973	8.56	0.03	up	1973	12	53
1/4/1974	8.56	0	no change	1974	1	2
1/11/1974	8.53	-0.03	down	1974	1	3
1/18/1974	8.55	0.02	up	1974	1	4
1/25/1974	8.52	-0.03	down	1974	1	5
2/1/1974	8.48	-0.04	down	1974	2	6
2/8/1974	8.46	-0.02	down	1974	2	7
2/15/1974	8.46	0	no change	1974	2	8
2/22/1974	8.42	-0.04	down	1974	2	9
3/1/1974	8.41	-0.01	down	1974	3	10
3/8/1974	8.41	0	no change	1974	3	11
3/15/1974	8.4	-0.01	down	1974	3	12
3/22/1974	8.4	0	no change	1974	3	13
3/29/1974	8.41	0.01	up	1974	3	14
4/5/1974	8.44	0.03	up	1974	4	15
4/12/1974	8.53	0.09	up	1974	4	16
4/19/1974	8.63	0.1	up	1974	4	17
4/26/1974	8.73	0.1	up	1974	4	18
5/3/1974	8.87	0.14	up	1974	5	19
5/10/1974	8.98	0.11	up	1974	5	20
5/17/1974	8.97	-0.01	down	1974	5	21
5/24/1974	9.01	0.04	up	1974	5	22
5/31/1974	9.03	0.02	up	1974	5	23
6/7/1974	9.06	0.03	up	1974	6	24
6/14/1974	9.11	0.05	up	1974	6	25
6/21/1974	9.07	-0.04	down	1974	6	26
6/28/1974	9.1	0.03	up	1974	6	27
7/5/1974	9.14	0.04	up	1974	7	28
7/12/1974	9.19	0.05	up	1974	7	29
7/19/1974	9.37	0.18	up	1974	7	30
7/26/1974	9.42	0.05	up	1974	7	31
8/2/1974	9.47	0.05	up	1974	8	32
8/9/1974	9.5	0.03	up	1974	8	33
8/16/1974	9.6	0.1	up	1974	8	34
8/23/1974	9.62	0.02	up	1974	8	35
8/30/1974	9.74	0.12	up	1974	8	36
9/6/1974	9.88	0.14	up	1974	9	37
9/13/1974	9.92	0.04	up	1974	9	38
9/20/1974	10	0.08	up	1974	9	39
9/27/1974	10.03	0.03	up	1974	9	40
10/4/1974	10.02	-0.01	down	1974	10	41
10/11/1974	9.96	-0.06	down	1974	10	42
10/18/1974	9.99	0.03	up	1974	10	43
10/25/1974	9.94	-0.05	down	1974	10	44
11/1/1974	9.87	-0.07	down	1974	11	45
11/8/1974	9.81	-0.06	down	1974	11	46
11/15/1974	9.81	0	no change	1974	11	47
11/22/1974	9.73	-0.08	down	1974	11	48
11/29/1974	9.72	-0.01	down	1974	11	49
12/6/1974	9.69	-0.03	down	1974	12	50
12/13/1974	9.63	-0.06	down	1974	12	51
12/20/1974	9.58	-0.05	down	1974	12	52
12/27/1974	9.56	-0.02	down	1974	12	53
1/3/1975	9.6	0.04	up	1975	1	2
1/10/1975	9.49	-0.11	down	1975	1	3
1/17/1975	9.43	-0.06	down	1975	1	4
1/24/1975	9.35	-0.08	down	1975	1	5
1/31/1975	9.29	-0.06	down	1975	1	6
2/7/1975	9.2	-0.09	down	1975	2	7
2/14/1975	9.13	-0.07	down	1975	2	8
2/21/1975	9.07	-0.06	down	1975	2	9
2/28/1975	9.02	-0.05	down	1975	2	10
3/7/1975	9	-0.02	down	1975	3	11
3/14/1975	8.89	-0.11	down	1975	3	12
3/21/1975	8.86	-0.03	down	1975	3	13
3/28/1975	8.86	0	no change	1975	3	14
4/4/1975	8.83	-0.03	down	1975	4	15
4/11/1975	8.81	-0.02	down	1975	4	16
4/18/1975	8.8	-0.01	down	1975	4	17
4/25/1975	8.84	0.04	up	1975	4	18
5/2/1975	8.92	0.08	up	1975	5	19
5/9/1975	8.88	-0.04	down	1975	5	20
5/16/1975	8.92	0.04	up	1975	5	21
5/23/1975	8.92	0	no change	1975	5	22
5/30/1975	8.89	-0.03	down	1975	5	23
6/6/1975	8.89	0	no change	1975	6	24
6/13/1975	8.9	0.01	up	1975	6	25
6/20/1975	8.88	-0.02	down	1975	6	26
6/27/1975	8.9	0.02	up	1975	6	27
7/3/1975	8.88	-0.02	down	1975	7	27
7/11/1975	8.9	0.02	up	1975	7	29
7/18/1975	8.89	-0.01	down	1975	7	30
7/25/1975	8.89	0	no change	1975	7	31
8/1/1975	8.89	0	no change	1975	8	32
8/8/1975	8.89	0	no change	1975	8	33
8/15/1975	8.93	0.04	up	1975	8	34
8/22/1975	8.98	0.05	up	1975	8	35
8/29/1975	9.02	0.04	up	1975	8	36
9/5/1975	9.08	0.06	up	1975	9	37
9/12/1975	9.16	0.08	up	1975	9	38
9/19/1975	9.14	-0.02	down	1975	9	39
9/26/1975	9.14	0	no change	1975	9	40
10/3/1975	9.2	0.06	up	1975	10	41
10/10/1975	9.21	0.01	up	1975	10	42
10/17/1975	9.21	0	no change	1975	10	43
10/24/1975	9.26	0.05	up	1975	10	44
10/31/1975	9.24	-0.02	down	1975	10	45
11/7/1975	9.19	-0.05	down	1975	11	46
11/14/1975	9.16	-0.03	down	1975	11	47
11/21/1975	9.12	-0.04	down	1975	11	48
11/28/1975	9.11	-0.01	down	1975	11	49
12/5/1975	9.11	0	no change	1975	12	50
12/12/1975	9.11	0	no change	1975	12	51
12/19/1975	9.08	-0.03	down	1975	12	52
12/26/1975	9.09	0.01	up	1975	12	53
1/2/1976	9.1	0.01	up	1976	1	2
1/9/1976	9.07	-0.03	down	1976	1	3
1/16/1976	9.01	-0.06	down	1976	1	4
1/23/1976	9	-0.01	down	1976	1	5
1/30/1976	8.9	-0.1	down	1976	1	6
2/6/1976	8.86	-0.04	down	1976	2	7
2/13/1976	8.83	-0.03	down	1976	2	8
2/20/1976	8.81	-0.02	down	1976	2	9
2/27/1976	8.75	-0.06	down	1976	2	10
3/5/1976	8.77	0.02	up	1976	3	11
3/12/1976	8.75	-0.02	down	1976	3	12
3/19/1976	8.75	0	no change	1976	3	13
3/26/1976	8.75	0	no change	1976	3	14
4/2/1976	8.7	-0.05	down	1976	4	15
4/9/1976	8.7	0	no change	1976	4	16
4/16/1976	8.75	0.05	up	1976	4	17
4/23/1976	8.75	0	no change	1976	4	18
4/30/1976	8.75	0	no change	1976	4	19
5/7/1976	8.75	0	no change	1976	5	20
5/14/1976	8.75	0	no change	1976	5	21
5/21/1976	8.78	0.03	up	1976	5	22
5/28/1976	8.78	0	no change	1976	5	23
6/4/1976	8.78	0	no change	1976	6	24
6/11/1976	8.83	0.05	up	1976	6	25
6/18/1976	8.88	0.05	up	1976	6	26
6/25/1976	8.9	0.02	up	1976	6	27
7/2/1976	8.93	0.03	up	1976	7	28
7/9/1976	8.93	0	no change	1976	7	29
7/16/1976	8.93	0	no change	1976	7	30
7/23/1976	8.9	-0.03	down	1976	7	31
7/30/1976	8.98	0.08	up	1976	7	32
8/6/1976	9	0.02	up	1976	8	33
8/13/1976	9	0	no change	1976	8	34
8/20/1976	9	0	no change	1976	8	35
8/27/1976	9	0	no change	1976	8	36
9/3/1976	9	0	no change	1976	9	37
9/10/1976	8.97	-0.03	down	1976	9	38
9/17/1976	8.97	0	no change	1976	9	39
9/24/1976	8.97	0	no change	1976	9	40
10/1/1976	8.9	-0.07	down	1976	10	41
10/8/1976	8.95	0.05	up	1976	10	42
10/15/1976	8.95	0	no change	1976	10	43
10/22/1976	8.95	0	no change	1976	10	44
10/29/1976	8.9	-0.05	down	1976	10	45
11/5/1976	8.85	-0.05	down	1976	11	46
11/12/1976	8.8	-0.05	down	1976	11	47
11/19/1976	8.8	0	no change	1976	11	48
11/26/1976	8.8	0	no change	1976	11	49
12/3/1976	8.8	0	no change	1976	12	50
12/10/1976	8.8	0	no change	1976	12	51
12/17/1976	8.8	0	no change	1976	12	52
12/24/1976	8.78	-0.02	down	1976	12	53
12/31/1976	8.78	0	no change	1976	12	54
1/7/1977	8.7	-0.08	down	1977	1	2
1/14/1977	8.73	0.03	up	1977	1	3
1/21/1977	8.73	0	no change	1977	1	4
1/28/1977	8.73	0	no change	1977	1	5
2/4/1977	8.68	-0.05	down	1977	2	6
2/11/1977	8.7	0.02	up	1977	2	7
2/18/1977	8.65	-0.05	down	1977	2	8
2/25/1977	8.65	0	no change	1977	2	9
3/4/1977	8.65	0	no change	1977	3	10
3/11/1977	8.7	0.05	up	1977	3	11
3/18/1977	8.7	0	no change	1977	3	12
3/25/1977	8.7	0	no change	1977	3	13
4/1/1977	8.7	0	no change	1977	4	14
4/8/1977	8.75	0.05	up	1977	4	15
4/15/1977	8.75	0	no change	1977	4	16
4/22/1977	8.78	0.03	up	1977	4	17
4/29/1977	8.78	0	no change	1977	4	18
5/6/1977	8.78	0	no change	1977	5	19
5/13/1977	8.83	0.05	up	1977	5	20
5/20/1977	8.85	0.02	up	1977	5	21
5/27/1977	8.85	0	no change	1977	5	22
6/3/1977	8.85	0	no change	1977	6	23
6/10/1977	8.85	0	no change	1977	6	24
6/17/1977	8.85	0	no change	1977	6	25
6/24/1977	8.88	0.03	up	1977	6	26
7/1/1977	8.95	0.07	up	1977	7	27
7/8/1977	8.93	-0.02	down	1977	7	28
7/15/1977	8.95	0.02	up	1977	7	29
7/22/1977	8.95	0	no change	1977	7	30
7/29/1977	8.93	-0.02	down	1977	7	31
8/5/1977	8.95	0.02	up	1977	8	32
8/12/1977	8.95	0	no change	1977	8	33
8/19/1977	8.93	-0.02	down	1977	8	34
8/26/1977	8.93	0	no change	1977	8	35
9/2/1977	8.88	-0.05	down	1977	9	36
9/9/1977	8.9	0.02	up	1977	9	37
9/16/1977	8.9	0	no change	1977	9	38
9/23/1977	8.9	0	no change	1977	9	39
9/30/1977	8.9	0	no change	1977	9	40
10/7/1977	8.93	0.03	up	1977	10	41
10/14/1977	8.93	0	no change	1977	10	42
10/21/1977	8.93	0	no change	1977	10	43
10/28/1977	8.9	-0.03	down	1977	10	44
11/4/1977	8.9	0	no change	1977	11	45
11/11/1977	8.93	0.03	up	1977	11	46
11/18/1977	8.93	0	no change	1977	11	47
11/25/1977	8.93	0	no change	1977	11	48
12/2/1977	8.95	0.02	up	1977	12	49
12/9/1977	8.95	0	no change	1977	12	50
12/16/1977	8.95	0	no change	1977	12	51
12/23/1977	8.95	0	no change	1977	12	52
12/30/1977	9	0.05	up	1977	12	53
1/6/1978	9	0	no change	1978	1	2
1/13/1978	9.03	0.03	up	1978	1	3
1/20/1978	8.98	-0.05	down	1978	1	4
1/27/1978	9.05	0.07	up	1978	1	5
2/3/1978	9.13	0.08	up	1978	2	6
2/10/1978	9.15	0.02	up	1978	2	7
2/17/1978	9.15	0	no change	1978	2	8
2/24/1978	9.15	0	no change	1978	2	9
3/3/1978	9.15	0	no change	1978	3	10
3/10/1978	9.15	0	no change	1978	3	11
3/17/1978	9.23	0.08	up	1978	3	12
3/24/1978	9.23	0	no change	1978	3	13
3/31/1978	9.25	0.02	up	1978	3	14
4/7/1978	9.28	0.03	up	1978	4	15
4/14/1978	9.33	0.05	up	1978	4	16
4/21/1978	9.38	0.05	up	1978	4	17
4/28/1978	9.43	0.05	up	1978	4	18
5/5/1978	9.48	0.05	up	1978	5	19
5/12/1978	9.55	0.07	up	1978	5	20
5/19/1978	9.58	0.03	up	1978	5	21
5/26/1978	9.68	0.1	up	1978	5	22
6/2/1978	9.68	0	no change	1978	6	23
6/9/1978	9.7	0.02	up	1978	6	24
6/16/1978	9.73	0.03	up	1978	6	25
6/23/1978	9.7	-0.03	down	1978	6	26
6/30/1978	9.73	0.03	up	1978	6	27
7/7/1978	9.73	0	no change	1978	7	28
7/14/1978	9.73	0	no change	1978	7	29
7/21/1978	9.75	0.02	up	1978	7	30
7/28/1978	9.75	0	no change	1978	7	31
8/4/1978	9.78	0.03	up	1978	8	32
8/11/1978	9.78	0	no change	1978	8	33
8/18/1978	9.78	0	no change	1978	8	34
8/25/1978	9.8	0.02	up	1978	8	35
9/1/1978	9.75	-0.05	down	1978	9	36
9/8/1978	9.75	0	no change	1978	9	37
9/15/1978	9.75	0	no change	1978	9	38
9/22/1978	9.75	0	no change	1978	9	39
9/29/1978	9.78	0.03	up	1978	9	40
10/6/1978	9.85	0.07	up	1978	10	41
10/13/1978	9.85	0	no change	1978	10	42
10/20/1978	9.85	0	no change	1978	10	43
10/27/1978	9.88	0.03	up	1978	10	44
11/3/1978	9.9	0.02	up	1978	11	45
11/10/1978	10.05	0.15	up	1978	11	46
11/17/1978	10.2	0.15	up	1978	11	47
