"state","geo","date","hpi","year","month","type","hpa12","lat","long","metro.pop","fips","statename","division","region"
"AZ","AZ","4/1/2009",124.4674339,2009,4,"State",-0.259119998817901,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2009",123.3697957,2009,5,"State",-0.255655383735089,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2009",122.8665202,2009,6,"State",-0.245724355942838,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2009",122.4999234,2009,7,"State",-0.2287056073813,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2009",122.0724578,2009,8,"State",-0.210201712821575,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2009",121.6623627,2009,9,"State",-0.191089772900138,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2009",121.1011328,2009,10,"State",-0.167560850093371,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2009",120.2316963,2009,11,"State",-0.143230854196179,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2009",119.1731466,2009,12,"State",-0.123725403207179,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2010",118.1770839,2010,1,"State",-0.10848504610917,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2010",117.4127944,2010,2,"State",-0.093082225289857,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2010",116.8368051,2010,3,"State",-0.0766124303866843,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2010",116.4809944,2010,4,"State",-0.0641648923718994,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2010",116.4444445,2010,5,"State",-0.0561349004487327,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2010",116.017636,2010,6,"State",-0.0557424771927414,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2010",114.5804597,2010,7,"State",-0.0646487236905489,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2010",112.3070527,2010,8,"State",-0.0799967926917582,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2010",109.872471,2010,9,"State",-0.0969066475313487,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2010",107.6563971,2010,10,"State",-0.111020726141382,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2010",105.9261169,2010,11,"State",-0.118983428166105,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2010",105.0255748,2010,12,"State",-0.118714426895899,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2011",104.8087492,2011,1,"State",-0.113121209788119,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2011",104.7752291,2011,2,"State",-0.10763363025793,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2011",104.3849514,2011,3,"State",-0.106574753472097,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2011",103.5956943,2011,4,"State",-0.110621480923758,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2011",102.8580121,2011,5,"State",-0.116677377425249,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2011",102.6903609,2011,6,"State",-0.114872837953706,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2011",102.9675089,2011,7,"State",-0.101351930603225,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2011",103.2954929,2011,8,"State",-0.0802403730073133,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2011",103.4472712,2011,9,"State",-0.0584787048249784,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2011",103.4987757,2011,10,"State",-0.0386193622673261,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2011",103.9967465,2011,11,"State",-0.0182143031054506,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2011",104.5717437,2011,12,"State",-0.00432114845231013,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2012",105.1281052,2012,1,"State",0.0030470356953749,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2012",106.543236,2012,2,"State",0.0168742833128293,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2012",108.9014119,2012,3,"State",0.0432673526157334,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2012",111.593157,2012,4,"State",0.0771987943518229,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2012",114.4588366,2012,5,"State",0.112784840608445,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2012",117.4200204,2012,6,"State",0.143437605739294,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2012",119.9026503,2012,7,"State",0.164470730436405,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2012",121.6654039,2012,8,"State",0.177838456299191,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2012",123.0696441,2012,9,"State",0.189684780201336,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2012",124.4248678,2012,10,"State",0.202186856399694,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2012",125.4507574,2012,11,"State",0.20629502000815,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2012",126.1629122,2012,12,"State",0.206472300604853,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2013",127.1268142,2013,1,"State",0.209256211344709,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2013",128.8954017,2013,2,"State",0.209794319556804,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2013",131.3814055,2013,3,"State",0.206425180425048,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2013",133.8443176,2013,4,"State",0.19939538586582,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2013",136.1342819,2013,5,"State",0.189373279895805,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2013",138.5426097,2013,6,"State",0.17988916394363,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2013",140.6266646,2013,7,"State",0.172840335456705,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2013",141.7836342,2013,8,"State",0.165357033759044,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2013",142.4206762,2013,9,"State",0.157236435040605,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2013",142.9480509,2013,10,"State",0.14887042620591,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2013",143.1540365,2013,11,"State",0.141117355262775,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2013",143.2727694,2013,12,"State",0.135617170701296,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2014",143.8564856,2014,1,"State",0.131598290299955,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2014",144.7332729,2014,2,"State",0.122873826305008,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2014",145.5778201,2014,3,"State",0.108054975861862,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2014",146.4287111,2014,4,"State",0.094022620651024,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2014",147.1831058,2014,5,"State",0.0811612163063828,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2014",147.7163403,2014,6,"State",0.066215950600792,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2014",147.9330073,2014,7,"State",0.0519555997490395,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2014",147.758872,2014,8,"State",0.042143353382883,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2014",147.6430744,2014,9,"State",0.0366688204222976,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2014",148.2771751,2014,10,"State",0.0372801459442633,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2014",149.3837939,2014,11,"State",0.0435178605669286,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2014",150.1977067,2014,12,"State",0.0483339390241451,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2015",150.8233009,2015,1,"State",0.0484289274198699,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2015",151.8870437,2015,2,"State",0.0494272716747222,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2015",153.3371449,2015,3,"State",0.0533001853899857,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2015",154.8721851,2015,4,"State",0.0576626942665208,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2015",156.2237134,2015,5,"State",0.0614242208768503,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2015",157.2619382,2015,6,"State",0.0646211372459786,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2015",158.2211627,2015,7,"State",0.0695460437651767,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2015",159.1905022,2015,8,"State",0.0773667939208416,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2015",160.0818056,2015,9,"State",0.0842486601593011,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","10/1/2015",160.535391,2015,10,"State",0.0826709565496706,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","11/1/2015",160.6808221,2015,11,"State",0.0756241885753848,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","12/1/2015",160.9007195,2015,12,"State",0.0712594954687149,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","1/1/2016",161.4923838,2016,1,"State",0.0707389563571077,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","2/1/2016",162.9587131,2016,2,"State",0.0728941003148909,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","3/1/2016",165.0279801,2016,3,"State",0.0762426821473967,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","4/1/2016",166.7932898,2016,4,"State",0.0769738264640782,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","5/1/2016",167.8113347,2016,5,"State",0.0741732548011498,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","6/1/2016",168.5307015,2016,6,"State",0.0716560118041327,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","7/1/2016",169.14894,2016,7,"State",0.0690664707142872,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","8/1/2016",169.1022531,2016,8,"State",0.0622634564438231,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"AZ","AZ","9/1/2016",168.697402,2016,9,"State",0.0538199601616689,33.54,-112.07,4574531,4,"Arizona","Mountain Division","West Region"
"CA","CA","1/1/1975",15.66571253,1975,1,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","2/1/1975",15.72151013,1975,2,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","3/1/1975",15.91255555,1975,3,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","4/1/1975",16.22547911,1975,4,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","5/1/1975",16.48681443,1975,5,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","6/1/1975",16.60367515,1975,6,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","7/1/1975",16.72682855,1975,7,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","8/1/1975",16.94657797,1975,8,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","9/1/1975",17.18907808,1975,9,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","10/1/1975",17.41164562,1975,10,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","11/1/1975",17.56187303,1975,11,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","12/1/1975",17.68488268,1975,12,"State",NA,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","1/1/1976",17.8622811,1976,1,"State",0.140215043892421,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","2/1/1976",18.07230532,1976,2,"State",0.149527314523952,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","3/1/1976",18.33830598,1976,3,"State",0.152442542769317,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","4/1/1976",18.63663524,1976,4,"State",0.14860307752108,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","5/1/1976",18.86626897,1976,5,"State",0.144324699601778,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","6/1/1976",19.09262434,1976,6,"State",0.149903510368305,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","7/1/1976",19.38755218,1976,7,"State",0.159069223555831,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","8/1/1976",19.69348012,1976,8,"State",0.162091848564516,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","9/1/1976",19.97399049,1976,9,"State",0.162016391864571,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","10/1/1976",20.26251503,1976,10,"State",0.16373348460098,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","11/1/1976",20.61646667,1976,11,"State",0.173933249305584,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","12/1/1976",20.96938238,1976,12,"State",0.185723578687602,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","1/1/1977",21.33468939,1977,1,"State",0.194398927581539,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","2/1/1977",21.81060668,1977,2,"State",0.206852490249982,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","3/1/1977",22.39679313,1977,3,"State",0.221311998743299,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","4/1/1977",22.97673605,1977,4,"State",0.232880064137586,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
"CA","CA","5/1/1977",23.56802467,1977,5,"State",0.249214919360921,38.57,-121.47,2274194,6,"California","Pacific Division","West Region"
